PASpringID,SpringName,County,Municipality,QuadName,LatitudeDD,LongitudeDD,LatLongAccuracy,Elevation(ft),ElevAccuracy(ft),ElevMethod,Topography,DateOwned,SourceOfSiteRecord,ExplanationOfSource,UseOfSite,AgencyUseOfSite,WaterUse,SpringImprovement,DataReliability,OtherIdentifier,OtherIDAssignor,RemarkDate,Remark
1834,The Little Bubbler ,UNION ,HARTLEY TWP. , ,40.99167,-77.19167,ACCURATE TO +1 MINUTE ,1506,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,RECREATION ,UNKNOWN ,RECREATION , ,FIELD CHECKED BY REPORTING AGENCY ,4,Geyer ,10/24/2014,Near the shore of Halfway lake in R. B. Winter SP;Temperature from Geocache website:5059506748 F 
1065,TEA SPRING ,UNION ,UNKNOWN ,CARROLL ,41.04694,-77.14417,ACCURATE TO +5 SECONDS ,1450,10,INTERPOLATED FROM TOPOGRAPHIC MAP ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) ,TEA SPRING ,OWNER , , 
1064,MCKEAN SPRING ,UNION ,LEWIS TWP. ,WILLIAMSPORT SE ,41.04556,-77.11528,ACCURATE TO +5 SECONDS ,1309,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) ,MCKEAN SPRING ,OWNER ,7/16/2015, 
1063,THOMPSON SPRING ,UNION ,MIFFLINBURG BORO ,MIFFLINBURG ,40.92167,-77.04194,ACCURATE TO +5 SECONDS ,555,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,1/1/1934 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) ,THOMPSON SPR ,OWNER ,9/28/2015, 
1061, ,UNION ,LIMESTONE TWP. ,MIFFLINBURG ,40.89139,-77.08944,ACCURATE TO +5 SECONDS ,611,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,1/1/1934 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,9/28/2015, 
2094, ,VENANGO ,PRESIDENT TWP. , ,41.43662,-79.58821,ACCURATE TO +5 SECONDS ,1346,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY ,Tionesta Rt 62 ,Gary Micsky ,4/21/2015,Spring was surveyed as part of the roadside spring survey by PennState personnel in 7/15/2013; see chemical analysis. 
2092, ,VENANGO ,VICTORY TWP. , ,41.28331,-79.82942,ACCURATE TO +5 SECONDS ,1010,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY ,Kennerdale BOF ,Gary Micsky ,4/8/2015,Spring was surveyed as part of the roadside spring survey by PennState personnel in 7/15/2013; see chemical analysis. 
1833,Sandy Creek ,VENANGO ,SANDYCREEK TWP. , ,41.34698,-79.8796, ,1221,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. , , , , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,10/24/2014,Mentioned in W 3 on the eastern side of Sandy Creek about 300 feet above the creek near the intersection of Old Route 8 and the pipeline 
1414, ,VENANGO ,RICHLAND TWP. , ,41.19361,-79.7075, ,899,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,12/16/2014, 
1413, ,VENANGO ,SCRUBGRASS TWP. , ,41.19343,-79.70981, ,865,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,MINIMAL DATA , , ,12/16/2014,Location is not correct (on the river); moved west ~160 ft. 
1412, ,VENANGO ,SCRUBGRASS TWP. , ,41.19222,-79.71056, ,887,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,MINIMAL DATA , , ,12/16/2014, 
1076, ,VENANGO ,SUGARCREEK TWP , ,41.4375,-79.81111, ,1388,1,PAMAP DIGITAL ELEVATION MODEL ,UNKNOWN ,9/30/1964 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) ,Ve-5 ,Flippo ,8/19/2015,Flippo (1974) 
1855, ,WARREN ,ELDRED TWP. , ,41.72361,-79.54861, ,1400,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL ,9/30/1964 0:00,PAGS OTHER THAN WWI ,Sites located by PaGS staff for which no Water Well Completion Report was available ,WITHDRAWAL ,UNKNOWN ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY , , ,11/10/2014,"Flippo (1974); could be the same spring as SP 135 ""Grand Valley Spring"" in PaGWIS which are 2400 ft apart "
1144,AGERTER SPRING ,WARREN ,ELK TWP. ,SCANDIA ,41.93306,-79.04361,ACCURATE TO +1 SECOND ,1874,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,5/19/1987 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC ,BOXED OR SMALL COVERED BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,9/12/1988,SAMPLE 9203193 
1143,RUSSELL SPRING ,WARREN ,PINE GROVE TWP. ,SCANDIA ,41.93258,-79.11533,ACCURATE TO +1 SECOND ,1296,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,5/28/1987 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,CONCRETE BASIN ,FIELD CHECKED BY REPORTING AGENCY ,Warren 2 ,Gary Micsky ,9/12/1988,SAMPLE 9203204;9203311;9203312; location moved 85 ft east according PennState roadside spring survey by Gary Micsky (PennState) on 7/10/2013; see chemical analysis. 
1142,UNNAMED ,WARREN ,SUGAR GROVE TWP. ,SUGAR GROVE ,41.92361,-79.31222,ACCURATE TO +1 SECOND ,1658,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/26/1985,LAB SAMPLE 9205025 
1138,ANTHONY SPRING ,WARREN ,CONEWANGO TWP. ,WARREN ,41.86222,-79.1575,ACCURATE TO +1 SECOND ,1309,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,8/13/1986 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,BOXED OR SMALL COVERED BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,9/12/1988,SAMPLE 9203163 
1136,COOPER SPRING ,WARREN ,GLADE TWP. ,WARREN ,41.84361,-79.12528,ACCURATE TO +1 SECOND ,1368,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,BOXED OR SMALL COVERED BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/7/1985,SAMPLE 9203051 
1135,ALLEGHENY SPRINGS ,WARREN ,BROKENSTRAW TWP. ,YOUNGSVILLE ,41.82611,-79.30333,ACCURATE TO +1 SECOND ,1434,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,10/21/1986,LAB SAMPLE 9205107 
1134,NOVAK SPRING ,WARREN ,PLEASANT TWP. ,WARREN ,41.82611,-79.24306,ACCURATE TO +1 SECOND ,1462,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,7/10/1986 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,BOXED OR SMALL COVERED BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,9/12/1988,SAMPLE 9203133 
1133,STONE HILL SPRING ,WARREN ,MEAD TWP. ,CLARENDON ,41.81056,-79.07222,ACCURATE TO +1 SECOND ,1787,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,9/9/1987 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,NONE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,9/12/1988,SAMPLE 9203315 
1132,UNNAMED ,WARREN ,PLEASANT TWP. ,WARREN ,41.79639,-79.23389,ACCURATE TO +1 SECOND ,1854,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/24/1985,LAB SAMPLE 9205018 - SENT TO PA DER LAB 
1131,BASELER ,WARREN ,PLEASANT TWP. ,WARREN ,41.78861,-79.23917,ACCURATE TO +1 SECOND ,1782,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1986 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC ,LINED ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/19/1986,LAB SAMPLE 9205066 
1130,UNNAMED ,WARREN ,MEAD TWP. ,WARREN ,41.77128,-79.13617,ACCURATE TO +1 SECOND ,1418,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY ,Warren 1 ,Micsky ,6/5/1985,LAB SAMPLE 9205009;  site was visited by PennState personnel Gary Micsky in 7/10/2013 and 04/27/2014 as part of the roadside springs survey (see chemical analysis); original location moved 100 ft SE according to PennState measurements. 
1129,UNNAMED ,WARREN ,WATSON TWP. ,WARREN ,41.76972,-79.19528,ACCURATE TO +1 SECOND ,1532,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/19/1986,REACH STREAM - OIL SHEEN IN SAMPLE 
1128,MUSANTE ROAD SPRING ,WARREN ,PLEASANT TWP. ,WARREN ,41.76278,-79.17444,ACCURATE TO +1 SECOND ,1458,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,8/27/1987 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC ,BOXED OR SMALL COVERED BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,9/12/1988,SAMPLE 9203309 
1127,UNNAMED ,WARREN ,MEAD TWP. ,CLARENDON ,41.75667,-79.05333,ACCURATE TO +1 SECOND ,1426,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,TROUGH ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/5/1985,LAB SAMPLE 9205010 
1126,UNNAMED ,WARREN ,MEAD TWP. ,SHEFFIELD ,41.73806,-79.03639,ACCURATE TO +1 SECOND ,1405,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/6/1985,LAB SAMPLE 9205013 
1125,UNNAMED ,WARREN ,WATSON TWP. ,COBHAM ,41.7375,-79.31778,ACCURATE TO +1 SECOND ,1175,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC ,NONE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,4/9/1986,LAB SAMPLE 9203108 
1124,SANDSTONE SPRING ,WARREN ,WATSON TWP. ,COBHAM ,41.72556,-79.26417,ACCURATE TO +1 SECOND ,1816,1,PAMAP DIGITAL ELEVATION MODEL ,LOCAL  DEPRESSION ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,UNUSED ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/17/2015, 
1123,GRAND VALLEY SPRING ,WARREN ,ELDRED TWP. ,GRAND VALLEY ,41.7225,-79.53917,ACCURATE TO +5 SECONDS ,1361,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/17/2015, 
1122,UNNAMED ,WARREN ,SHEFFIELD TWP. ,SHEFFIELD ,41.72361,-79.04833,ACCURATE TO +1 SECOND ,1374,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/6/1985,LAB SAMPLE 9205012 
1121,UNNAMED ,WARREN ,DEERFIELD TWP. ,COBHAM ,41.71694,-79.34806,ACCURATE TO +1 SECOND ,1161,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/26/1985,SAMPLE NO. 9203020 
1119, ,WARREN ,TRIUMPH TWP. ,TIDIOUTE ,41.71528,-79.45611,ACCURATE TO +1 SECOND ,1287,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,4/9/1986,LAB SAMPLE 9203109 
1118,UNNAMED ,WARREN ,CHERRY GROVE TWP. ,CHERRY GROVE ,41.71417,-79.16028,ACCURATE TO +1 SECOND ,1582,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,INSTITUTIONAL , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/26/1985,LAB SAMPLE 9205030 
1117,UNNAMED ,WARREN ,SHEFFIELD TWP. ,SHEFFIELD ,41.71361,-79.01917,ACCURATE TO +1 SECOND ,1413,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,7/23/1985,LAB SAMPLE 9205036 
1116,GAS WELL SPRING ,WARREN ,SHEFFIELD TWP. ,LUDLOW ,41.70833,-78.99194,ACCURATE TO +1 SECOND ,1425,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,10/10/1985,SAMPLE NO. 9203080; gas well (plugged and abandoned) ~ 100 ft to NE. 
1115,UNAMED ,WARREN ,DEERFIELD TWP. ,COBHAM ,41.70083,-79.35972,ACCURATE TO +1 SECOND ,1242,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/5/1985,LAB SAMPLE 9205007 
1114,RAMS HORN SPRING ,WARREN ,WATSON TWP. ,CHERRY GROVE ,41.69944,-79.24944,ACCURATE TO +1 SECOND ,1795,1,PAMAP DIGITAL ELEVATION MODEL ,LOCAL  DEPRESSION ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,RECREATION ,CONCRETE BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,5/29/1985,SAMPLE NO. 9203011 
1113,BEAN ,WARREN ,SHEFFIELD TWP. ,SHEFFIELD ,41.6975,-79.05111,ACCURATE TO +1 SECOND ,1824,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/6/1985,LAB SAMPLE 9205014 
1112,EXCELSIOR CORNERS ,WARREN ,TRIUMPH TWP. ,TIDIOUTE ,41.69444,-79.4775,ACCURATE TO +1 SECOND ,1663,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,BOXED OR SMALL COVERED BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,5/15/1985,COLLECTED SAMPLES 9205-001 
1111,UNNAMED ,WARREN ,SHEFFIELD TWP. ,LUDLOW ,41.69139,-78.99194,ACCURATE TO +1 SECOND ,1923,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,RECREATION ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,10/10/1985,CAMPING AREA; SAMPLE NO. 9203081 
1110,HEARTS CONTENT ,WARREN ,WATSON TWP. ,CHERRY GROVE ,41.68806,-79.24861,ACCURATE TO +1 SECOND ,1809,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,5/29/1985,SAMPLE NO. 9203010 
1109,UNNAMED ,WARREN ,SHEFFIELD TWP. ,SHEFFIELD ,41.68806,-79.08389,ACCURATE TO +1 SECOND ,1893,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/6/1985,LAB SAMPLE 9205015 
1108,EAST HICKORY TR SPRING ,WARREN ,WATSON TWP. ,COBHAM ,41.68556,-79.26194,ACCURATE TO +1 SECOND ,1804,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,7/17/1985,FROM TRAIL HEAD; SAMPLE NO. 9203033 
1107,HERMIT SPRING-ANF ,WARREN ,CHERRY GROVE TWP. ,CHERRY GROVE ,41.68361,-79.18806,ACCURATE TO +1 SECOND ,1780,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/25/1985,LAB SAMPLE 9205021 
1106,UNNAMED ,WARREN ,CHERRY GROVE TWP. ,CHERRY GROVE ,41.68139,-79.17806,ACCURATE TO +1 SECOND ,1872,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/26/1985,LAB SAMPLE 9205032 
1105,UNNAMED ,WARREN ,SHEFFIELD TWP. ,SHEFFIELD ,41.68083,-79.07167,ACCURATE TO +1 SECOND ,1914,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW ,1/1/1985 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,11/7/1985,HEAD OF HOLLOW SPRING; SAMPLE NO. 9203096 
1104,TIDIOUTE SPRING ,WARREN ,LIMESTONE TWP. ,TIDIOUTE ,41.67944,-79.40361,ACCURATE TO +1 SECOND ,1182,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,5/21/1987,LAB SAMPLE 9205121 
1103, ,WARREN ,CHERRY GROVE TWP. ,CHERRY GROVE ,41.67778,-79.14472,ACCURATE TO +1 SECOND ,1811,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,7/27/1987,LAB SAMPLE 9205130 AND 9205131 
1102,UNNAMED ,WARREN ,CHERRY GROVE TWP. ,CHERRY GROVE ,41.67778,-79.13389,ACCURATE TO +1 SECOND ,1881,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/25/1985,LAB SAMPLEE 9205020 
1101,JOHNS SPRING ,WARREN ,CHERRY GROVE TWP. ,SHEFFIELD ,41.67472,-79.09667,ACCURATE TO +1 SECOND ,1983,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/6/1985,LAB SAMPLE 9205016 
1100,RASSAVAGE ,WARREN ,TRIUMPH TWP. ,TIDIOUTE ,41.67333,-79.45444,ACCURATE TO +1 SECOND ,1672,1,PAMAP DIGITAL ELEVATION MODEL ,HILLTOP ,1/1/1972 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,DOMESTIC ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/6/1986,LAB SAMPLE 9205080 
1098,DUCK SPRING ,WARREN ,LIMESTONE TWP. ,COBHAM ,41.66639,-79.33917,ACCURATE TO +1 SECOND ,1611,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,6/5/1985,LAB SAMPLE 9205011 
